净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2019-03-31*,1.6297,3.0810%,限制大额申购,开放赎回,
2019-03-29,0.8146,3.1470%,限制大额申购,开放赎回,
2019-03-28,0.8307,3.2150%,限制大额申购,开放赎回,
2019-03-27,0.8456,3.2340%,限制大额申购,开放赎回,
2019-03-26,0.8354,3.2430%,限制大额申购,开放赎回,
2019-03-25,0.8638,3.2560%,限制大额申购,开放赎回,
2019-03-24*,1.7532,3.2550%,限制大额申购,开放赎回,
2019-03-22,0.9412,3.2350%,限制大额申购,开放赎回,
2019-03-21,0.8643,3.1910%,限制大额申购,开放赎回,
2019-03-20,0.8622,3.1880%,限制大额申购,开放赎回,
2019-03-19,0.8608,3.1900%,限制大额申购,开放赎回,
2019-03-18,0.8609,3.3410%,限制大额申购,开放赎回,
2019-03-17*,1.7165,3.5610%,限制大额申购,开放赎回,
2019-03-15,0.8589,3.5880%,限制大额申购,开放赎回,
2019-03-14,0.8595,3.6540%,限制大额申购,开放赎回,
2019-03-13,0.8666,3.7040%,限制大额申购,开放赎回,
2019-03-12,1.1416,4.0310%,限制大额申购,开放赎回,
2019-03-11,1.268,3.9750%,限制大额申购,开放赎回,
2019-03-10*,1.7656,3.8400%,限制大额申购,开放赎回,
2019-03-08,0.9811,3.8490%,限制大额申购,开放赎回,
2019-03-07,0.9525,3.8780%,限制大额申购,开放赎回,
2019-03-06,1.4704,3.8430%,限制大额申购,开放赎回,
2019-03-05,1.0393,3.5260%,限制大额申购,开放赎回,
2019-03-04,1.0174,3.4330%,限制大额申购,开放赎回,
2019-03-03*,1.7836,3.3630%,限制大额申购,开放赎回,
2019-03-01,1.0334,3.3590%,限制大额申购,开放赎回,
2019-02-28,0.8879,3.2810%,限制大额申购,开放赎回,
2019-02-27,0.8837,3.2870%,限制大额申购,开放赎回,
2019-02-26,0.8683,3.3000%,限制大额申购,开放赎回,
2019-02-25,0.8866,3.3890%,限制大额申购,开放赎回,
2019-02-24*,1.7762,3.4000%,限制大额申购,开放赎回,
2019-02-22,0.8882,3.4270%,限制大额申购,开放赎回,
2019-02-21,0.9004,3.5080%,限制大额申购,开放赎回,
2019-02-20,0.9072,3.5170%,限制大额申购,开放赎回,
2019-02-19,1.0341,3.5260%,限制大额申购,开放赎回,
2019-02-18,0.9072,3.5490%,限制大额申购,开放赎回,
2019-02-17*,1.8259,3.5550%,限制大额申购,开放赎回,
2019-02-15,1.0379,3.5460%,限制大额申购,开放赎回,
2019-02-14,0.9178,3.4740%,限制大额申购,开放赎回,
2019-02-13,0.9225,3.4670%,限制大额申购,开放赎回,
2019-02-12,1.077,3.4570%,限制大额申购,开放赎回,
2019-02-11,0.918,3.3640%,限制大额申购,开放赎回,
2019-02-10*,8.1402,3.3560%,限制大额申购,开放赎回,
2019-02-01,0.904,3.3610%,限制大额申购,开放赎回,
2019-01-31,0.913,3.3550%,限制大额申购,开放赎回,
2019-01-30,0.9244,3.3440%,限制大额申购,开放赎回,
2019-01-29,0.9127,3.3190%,限制大额申购,开放赎回,
2019-01-28,0.9008,3.3110%,限制大额申购,开放赎回,
2019-01-27*,1.7853,3.3110%,限制大额申购,开放赎回,
2019-01-25,0.8923,3.3230%,限制大额申购,开放赎回,
2019-01-24,0.8925,3.4110%,限制大额申购,开放赎回,
2019-01-23,0.8791,3.4120%,限制大额申购,开放赎回,
2019-01-22,0.8974,3.4200%,限制大额申购,开放赎回,
2019-01-21,0.9016,3.4140%,限制大额申购,开放赎回,
2019-01-20*,1.806,3.4970%,限制大额申购,开放赎回,
2019-01-18,1.0556,3.4700%,限制大额申购,开放赎回,
2019-01-17,0.8959,3.3740%,限制大额申购,开放赎回,
2019-01-16,0.8932,3.3630%,限制大额申购,开放赎回,
2019-01-15,0.8855,3.4390%,限制大额申购,开放赎回,
2019-01-14,1.056,3.4860%,限制大额申购,开放赎回,
2019-01-13*,1.7556,3.4430%,限制大额申购,开放赎回,
2019-01-11,0.8781,3.4990%,限制大额申购,开放赎回,
2019-01-10,0.8747,3.5280%,限制大额申购,开放赎回,
2019-01-09,1.034,3.6940%,限制大额申购,开放赎回,
2019-01-08,0.9733,3.6500%,限制大额申购,开放赎回,
2019-01-07,0.9768,3.6540%,限制大额申购,开放赎回,
2019-01-06*,1.8599,3.6560%,限制大额申购,开放赎回,
2019-01-04,0.9316,3.7110%,限制大额申购,开放赎回,
2019-01-03,1.1816,3.7360%,限制大额申购,开放赎回,
2019-01-02,0.9521,3.6840%,限制大额申购,开放赎回,
2019-01-01,0.9807,3.7270%,限制大额申购,开放赎回,
2018-12-31*,2.942,3.6980%,限制大额申购,开放赎回,
2018-12-28,0.9792,3.5490%,限制大额申购,开放赎回,
2018-12-27,1.0841,3.5100%,限制大额申购,开放赎回,
2018-12-26,1.0315,3.4120%,限制大额申购,开放赎回,
2018-12-25,0.9275,3.3430%,限制大额申购,开放赎回,
2018-12-24,0.9239,3.3340%,限制大额申购,开放赎回,
2018-12-23*,1.7428,3.3260%,限制大额申购,开放赎回,
2018-12-21,0.9074,3.3690%,限制大额申购,开放赎回,
2018-12-20,0.9024,3.3710%,限制大额申购,开放赎回,
2018-12-19,0.9023,3.4750%,限制大额申购,开放赎回,
2018-12-18,0.9102,3.4850%,限制大额申购,开放赎回,
2018-12-17,0.9106,3.5090%,限制大额申购,开放赎回,
2018-12-16*,1.822,3.5340%,限制大额申购,开放赎回,
2018-12-14,0.9109,3.5810%,限制大额申购,开放赎回,
2018-12-13,1.0954,3.6040%,限制大额申购,开放赎回,
2018-12-12,0.9201,3.5270%,限制大额申购,开放赎回,
2018-12-11,0.9557,3.5610%,限制大额申购,开放赎回,
2018-12-10,0.9565,3.5540%,限制大额申购,开放赎回,
2018-12-09*,1.909,3.5600%,限制大额申购,开放赎回,
2018-12-07,0.9544,3.5420%,限制大额申购,开放赎回,
2018-12-06,0.9522,3.5330%,限制大额申购,开放赎回,
2018-12-05,0.9829,3.5300%,限制大额申购,开放赎回,
2018-12-04,0.9428,3.5050%,限制大额申购,开放赎回,
2018-12-03,0.9679,3.5110%,限制大额申购,开放赎回,
2018-12-02*,1.876,3.5110%,限制大额申购,开放赎回,
2018-11-30,0.938,3.5310%,限制大额申购,开放赎回,
2018-11-29,0.9459,3.5500%,限制大额申购,开放赎回,
2018-11-28,0.9361,3.5590%,限制大额申购,开放赎回,
2018-11-27,0.9535,3.6060%,限制大额申购,开放赎回,
2018-11-26,0.9689,3.6040%,限制大额申购,开放赎回,
2018-11-25*,1.9132,3.6300%,限制大额申购,开放赎回,
2018-11-23,0.9724,3.6380%,限制大额申购,开放赎回,
2018-11-22,0.9635,3.6690%,限制大额申购,开放赎回,
2018-11-21,1.0221,3.6760%,限制大额申购,开放赎回,
2018-11-20,0.9512,3.6530%,限制大额申购,开放赎回,
2018-11-19,1.0167,3.6540%,限制大额申购,开放赎回,
2018-11-18*,1.9273,3.6190%,限制大额申购,开放赎回,
2018-11-16,1.0291,3.6140%,限制大额申购,开放赎回,
2018-11-15,0.9777,3.5770%,限制大额申购,开放赎回,
2018-11-14,0.9785,3.5140%,限制大额申购,开放赎回,
2018-11-13,0.9536,3.5060%,限制大额申购,开放赎回,
2018-11-12,0.9513,3.4650%,限制大额申购,开放赎回,
2018-11-11*,1.9186,3.4590%,限制大额申购,开放赎回,
2018-11-09,0.9614,3.4370%,限制大额申购,开放赎回,
2018-11-08,0.8597,3.4010%,限制大额申购,开放赎回,
2018-11-07,0.9636,3.4400%,限制大额申购,开放赎回,
2018-11-06,0.8781,3.4180%,限制大额申购,开放赎回,
2018-11-05,0.9411,3.4660%,限制大额申购,开放赎回,
2018-11-04*,1.8776,3.4700%,限制大额申购,开放赎回,
2018-11-02,0.8943,3.4600%,限制大额申购,开放赎回,
2018-11-01,0.9325,3.4330%,限制大额申购,开放赎回,
2018-10-31,0.9215,3.3730%,限制大额申购,开放赎回,
2018-10-30,0.9685,3.3740%,限制大额申购,开放赎回,
2018-10-29,0.9471,3.3990%,限制大额申购,开放赎回,
2018-10-28*,1.859,3.3850%,限制大额申购,开放赎回,
2018-10-26,0.8449,3.3660%,限制大额申购,开放赎回,
2018-10-25,0.8221,3.4090%,限制大额申购,开放赎回,
2018-10-24,0.9229,3.4920%,限制大额申购,开放赎回,
2018-10-23,1.0154,3.4930%,限制大额申购,开放赎回,
2018-10-22,0.9206,3.4900%,限制大额申购,开放赎回,
2018-10-21*,1.8226,3.4910%,限制大额申购,开放赎回,
2018-10-19,0.9257,3.4800%,限制大额申购,开放赎回,
2018-10-18,0.9751,3.5180%,限制大额申购,开放赎回,
2018-10-17,0.9253,3.4900%,限制大额申购,开放赎回,
2018-10-16,1.0105,3.4880%,限制大额申购,开放赎回,
2018-10-15,0.9216,3.4330%,限制大额申购,开放赎回,
2018-10-14*,1.8032,3.4270%,限制大额申购,开放赎回,
2018-10-12,0.9949,3.4220%,限制大额申购,开放赎回,
2018-10-11,0.9243,3.3690%,限制大额申购,开放赎回,
2018-10-10,0.9217,3.3550%,限制大额申购,开放赎回,
2018-10-09,0.908,3.3420%,限制大额申购,开放赎回,
2018-10-08,0.9099,3.3360%,限制大额申购,开放赎回,
2018-10-07*,8.0793,3.3290%,限制大额申购,开放赎回,
2018-09-28,0.8981,3.4010%,限制大额申购,开放赎回,
2018-09-27,0.9314,3.5490%,限制大额申购,开放赎回,
2018-09-26,0.9167,3.5450%,限制大额申购,开放赎回,
2018-09-25,0.9187,3.7020%,限制大额申购,开放赎回,
2018-09-24*,2.7495,3.7170%,限制大额申购,开放赎回,
2018-09-21,1.1717,3.7850%,限制大额申购,开放赎回,
2018-09-20,0.9251,3.6690%,限制大额申购,开放赎回,
2018-09-19,1.2067,3.6830%,限制大额申购,开放赎回,
2018-09-18,0.947,3.5490%,限制大额申购,开放赎回,
2018-09-17,0.9587,3.5770%,限制大额申购,开放赎回,
2018-09-16*,1.916,3.6110%,限制大额申购,开放赎回,
2018-09-14,0.9572,3.6690%,限制大额申购,开放赎回,
2018-09-13,0.9513,3.7040%,限制大额申购,开放赎回,
2018-09-12,0.9581,3.7620%,限制大额申购,开放赎回,
2018-09-11,0.9993,3.8240%,限制大额申购,开放赎回,
2018-09-10,1.0219,3.8830%,限制大额申购,开放赎回,
2018-09-09*,2.0232,3.9070%,限制大额申购,开放赎回,
2018-09-07,1.0222,3.9580%,限制大额申购,开放赎回,
2018-09-06,1.0572,3.9770%,限制大额申购,开放赎回,
2018-09-05,1.0742,3.9760%,限制大额申购,开放赎回,
2018-09-04,1.1074,3.9730%,限制大额申购,开放赎回,
2018-09-03,1.0655,3.9530%,限制大额申购,开放赎回,
2018-09-02*,2.1177,3.9460%,限制大额申购,开放赎回,
2018-08-31,1.0586,3.9400%,限制大额申购,开放赎回,
2018-08-30,1.055,3.9960%,限制大额申购,开放赎回,
2018-08-29,1.0676,3.9930%,限制大额申购,开放赎回,
2018-08-28,1.0707,4.0610%,限制大额申购,开放赎回,
2018-08-27,1.0537,4.0510%,限制大额申购,开放赎回,
2018-08-26*,2.106,4.0550%,限制大额申购,开放赎回,
2018-08-24,1.1611,4.0630%,限制大额申购,开放赎回,
2018-08-23,1.0508,4.0080%,限制大额申购,开放赎回,
2018-08-22,1.193,4.0540%,限制大额申购,开放赎回,
2018-08-21,1.0508,4.1630%,限制大额申购,开放赎回,
2018-08-20,1.0626,4.2860%,限制大额申购,开放赎回,
2018-08-19*,2.1192,4.3450%,限制大额申购,开放赎回,
2018-08-17,1.0602,4.3860%,限制大额申购,开放赎回,
2018-08-16,1.1358,4.4560%,限制大额申购,开放赎回,
2018-08-15,1.3941,4.4710%,限制大额申购,开放赎回,
2018-08-14,1.277,4.3540%,限制大额申购,开放赎回,
2018-08-13,1.1715,4.2930%,限制大额申购,开放赎回,
2018-08-12*,2.1938,4.2940%,限制大额申购,开放赎回,
2018-08-10,1.1898,4.3080%,限制大额申购,开放赎回,
2018-08-09,1.1627,4.2910%,限制大额申购,开放赎回,
2018-08-08,1.18,4.2890%,限制大额申购,开放赎回,
2018-08-07,1.1635,4.2840%,限制大额申购,开放赎回,
2018-08-06,1.1741,4.2910%,限制大额申购,开放赎回,
2018-08-05*,2.2184,4.2950%,限制大额申购,开放赎回,
2018-08-03,1.1602,4.3150%,限制大额申购,开放赎回,
2018-08-02,1.1574,4.3250%,限制大额申购,开放赎回,
2018-08-01,1.1722,4.3370%,限制大额申购,开放赎回,
2018-07-31,1.1754,4.3440%,限制大额申购,开放赎回,
2018-07-30,1.1821,4.3540%,限制大额申购,开放赎回,
2018-07-29*,2.2556,4.3660%,限制大额申购,开放赎回,
2018-07-27,1.178,4.3820%,限制大额申购,开放赎回,
2018-07-26,1.1796,4.3940%,限制大额申购,开放赎回,
2018-07-25,1.1855,4.4400%,限制大额申购,开放赎回,
2018-07-24,1.1926,4.4190%,限制大额申购,开放赎回,
2018-07-23,1.2053,4.3850%,限制大额申购,开放赎回,
2018-07-22*,2.2841,4.3460%,限制大额申购,开放赎回,
2018-07-20,1.1998,4.3360%,限制大额申购,开放赎回,
2018-07-19,1.2651,4.2990%,限制大额申购,开放赎回,
2018-07-18,1.1464,4.2280%,限制大额申购,开放赎回,
2018-07-17,1.1301,4.2250%,限制大额申购,开放赎回,
2018-07-16,1.1342,4.2390%,限制大额申购,开放赎回,
2018-07-15*,2.2647,4.2630%,限制大额申购,开放赎回,
2018-07-13,1.1327,4.3150%,限制大额申购,开放赎回,
2018-07-12,1.1336,4.3410%,限制大额申购,开放赎回,
2018-07-11,1.1423,4.3580%,限制大额申购,开放赎回,
2018-07-10,1.1545,4.4970%,限制大额申购,开放赎回,
2018-07-09,1.178,4.6770%,限制大额申购,开放赎回,
2018-07-08*,2.3607,4.6940%,限制大额申购,开放赎回,
2018-07-06,1.1811,4.6730%,限制大额申购,开放赎回,
2018-07-05,1.1647,4.6600%,限制大额申购,开放赎回,
2018-07-04,1.3974,4.6810%,限制大额申购,开放赎回,
2018-07-03,1.4851,4.5610%,限制大额申购,开放赎回,
2018-07-02,1.2095,4.3930%,限制大额申购,开放赎回,
2018-07-01,1.1607,4.3570%,限制大额申购,开放赎回,
2018-06-30,1.1606,4.3450%,限制大额申购,开放赎回,
2018-06-29,1.1574,4.3330%,限制大额申购,开放赎回,
2018-06-28,1.2036,4.4320%,限制大额申购,开放赎回,
2018-06-27,1.1766,4.3890%,限制大额申购,开放赎回,
2018-06-26,1.1778,4.3650%,限制大额申购,开放赎回,
2018-06-25,1.1427,4.3460%,限制大额申购,开放赎回,
2018-06-24*,2.2777,4.3430%,限制大额申购,开放赎回,
2018-06-22,1.3388,4.3420%,限制大额申购,开放赎回,
2018-06-21,1.1252,4.2430%,限制大额申购,开放赎回,
2018-06-20,1.1314,4.2660%,限制大额申购,开放赎回,
2018-06-19,1.1433,4.2810%,限制大额申购,开放赎回,
2018-06-18*,3.4134,4.2850%,限制大额申购,开放赎回,
2018-06-15,1.1562,4.2480%,限制大额申购,开放赎回,
2018-06-14,1.1673,4.2230%,限制大额申购,开放赎回,
2018-06-13,1.1596,4.1880%,限制大额申购,开放赎回,
2018-06-12,1.1512,4.1520%,限制大额申购,开放赎回,
2018-06-11,1.1267,4.1400%,限制大额申购,开放赎回,
2018-06-10*,2.2183,4.1660%,限制大额申购,开放赎回,
2018-06-08,1.1093,4.2060%,限制大额申购,开放赎回,
2018-06-07,1.103,4.2270%,限制大额申购,开放赎回,
2018-06-06,1.0929,4.2450%,限制大额申购,开放赎回,
2018-06-05,1.1295,4.4460%,限制大额申购,开放赎回,
2018-06-04,1.1742,4.4540%,限制大额申购,开放赎回,
2018-06-03*,2.2935,4.4450%,限制大额申购,开放赎回,
2018-06-01,1.1474,4.4600%,限制大额申购,开放赎回,
2018-05-31,1.1361,4.4650%,限制大额申购,开放赎回,
2018-05-30,1.4621,4.4570%,限制大额申购,开放赎回,
2018-05-29,1.1439,4.2760%,限制大额申购,开放赎回,
2018-05-28,1.1584,4.2710%,限制大额申购,开放赎回,
2018-05-27*,2.3202,4.2520%,限制大额申购,开放赎回,
2018-05-25,1.1562,4.2210%,限制大额申购,开放赎回,
2018-05-24,1.1226,4.2070%,限制大额申购,开放赎回,
2018-05-23,1.1289,4.1810%,限制大额申购,开放赎回,
2018-05-22,1.1345,4.1560%,限制大额申购,开放赎回,
2018-05-21,1.1245,4.1770%,限制大额申购,开放赎回,
2018-05-20*,2.2622,4.1840%,限制大额申购,开放赎回,
2018-05-18,1.131,4.1610%,限制大额申购,开放赎回,
2018-05-17,1.075,4.1620%,限制大额申购,开放赎回,
2018-05-16,1.0828,4.1900%,限制大额申购,开放赎回,
2018-05-15,1.1722,4.2840%,限制大额申购,开放赎回,
2018-05-14,1.1376,4.2640%,限制大额申购,开放赎回,
2018-05-13*,2.2198,4.2740%,限制大额申购,开放赎回,
2018-05-11,1.1324,4.3190%,限制大额申购,开放赎回,
2018-05-10,1.1266,4.3310%,限制大额申购,开放赎回,
2018-05-09,1.2563,4.3450%,限制大额申购,开放赎回,
2018-05-08,1.1358,4.2910%,限制大额申购,开放赎回,
2018-05-07,1.1555,4.3110%,限制大额申购,开放赎回,
2018-05-06*,2.3039,4.3200%,限制大额申购,开放赎回,
2018-05-04,1.1527,4.3420%,限制大额申购,开放赎回,
2018-05-03,1.1534,4.3440%,限制大额申购,开放赎回,
2018-05-02,1.1572,4.3500%,限制大额申购,开放赎回,
2018-05-01*,4.6887,4.3620%,限制大额申购,开放赎回,
2018-04-27,1.1556,4.3430%,限制大额申购,开放赎回,
2018-04-26,1.1651,4.3420%,限制大额申购,开放赎回,
2018-04-25,1.1793,4.3350%,限制大额申购,开放赎回,
2018-04-24,1.2547,4.3200%,限制大额申购,开放赎回,
2018-04-23,1.1501,4.2670%,限制大额申购,开放赎回,
2018-04-22*,2.2484,4.2750%,限制大额申购,开放赎回,
2018-04-20,1.1536,4.3110%,限制大额申购,开放赎回,
2018-04-19,1.1534,4.3140%,限制大额申购,开放赎回,
2018-04-18,1.1504,4.3150%,限制大额申购,开放赎回,
2018-04-17,1.1586,4.3360%,限制大额申购,开放赎回,
2018-04-16,1.1652,4.3470%,限制大额申购,开放赎回,
2018-04-15*,2.3144,4.3800%,限制大额申购,开放赎回,
2018-04-13,1.1577,4.4280%,限制大额申购,开放赎回,
2018-04-12,1.1566,4.4510%,限制大额申购,开放赎回,
2018-04-11,1.188,4.4750%,限制大额申购,开放赎回,
2018-04-10,1.1798,4.5460%,限制大额申购,开放赎回,
2018-04-09,1.2258,4.5790%,限制大额申购,开放赎回,
2018-04-08*,4.8027,4.5960%,限制大额申购,开放赎回,
2018-04-04,1.3177,4.6320%,限制大额申购,开放赎回,
2018-04-03,1.2401,4.5790%,限制大额申购,开放赎回,
2018-04-02,1.2574,4.5860%,限制大额申购,开放赎回,
2018-04-01*,2.4144,4.6200%,限制大额申购,开放赎回,
2018-03-30,1.2054,4.6830%,限制大额申购,开放赎回,
2018-03-29,1.2494,4.7210%,限制大额申购,开放赎回,
2018-03-28,1.2195,4.7400%,限制大额申购,开放赎回,
2018-03-27,1.2538,4.7710%,限制大额申购,开放赎回,
2018-03-26,1.319,4.7830%,限制大额申购,开放赎回,
2018-03-25*,2.5296,4.7680%,限制大额申购,开放赎回,
2018-03-23,1.2758,4.7580%,限制大额申购,开放赎回,
2018-03-22,1.2851,4.7590%,限制大额申购,开放赎回,
2018-03-21,1.2755,4.7510%,限制大额申购,开放赎回,
2018-03-20,1.276,4.7470%,限制大额申购,开放赎回,
2018-03-19,1.2911,4.7400%,限制大额申购,开放赎回,
2018-03-18*,2.5113,4.7180%,限制大额申购,开放赎回,
2018-03-16,1.2774,4.6840%,限制大额申购,开放赎回,
2018-03-15,1.2712,4.6660%,限制大额申购,开放赎回,
2018-03-14,1.2679,4.6180%,限制大额申购,开放赎回,
2018-03-13,1.264,4.5520%,限制大额申购,开放赎回,
2018-03-12,1.2508,4.4880%,限制大额申购,开放赎回,
2018-03-11*,2.4476,4.4550%,限制大额申购,开放赎回,
2018-03-09,1.245,4.4270%,限制大额申购,开放赎回,
2018-03-08,1.1839,4.4010%,限制大额申购,开放赎回,
2018-03-07,1.146,4.4140%,限制大额申购,开放赎回,
2018-03-06,1.146,4.4430%,限制大额申购,开放赎回,
2018-03-05,1.1902,4.4840%,限制大额申购,开放赎回,
2018-03-04*,2.3961,4.4900%,限制大额申购,开放赎回,
2018-03-02,1.1982,4.4810%,限制大额申购,开放赎回,
2018-03-01,1.208,4.4770%,限制大额申购,开放赎回,
2018-02-28,1.1988,4.4760%,限制大额申购,开放赎回,
2018-02-27,1.2206,4.4740%,限制大额申购,开放赎回,
2018-02-26,1.2014,4.4600%,限制大额申购,开放赎回,
2018-02-25*,2.3806,4.4570%,限制大额申购,开放赎回,
2018-02-23,1.1913,4.4630%,限制大额申购,开放赎回,
2018-02-22,1.2054,4.4650%,限制大额申购,开放赎回,
2018-02-21*,8.367,4.4590%,限制大额申购,开放赎回,
2018-02-14,1.1968,4.5520%,限制大额申购,开放赎回,
2018-02-13,1.1863,4.5730%,限制大额申购,开放赎回,
2018-02-12,1.2384,4.5920%,限制大额申购,开放赎回,
2018-02-11*,2.4599,4.5820%,限制大额申购,开放赎回,
2018-02-09,1.23,4.5730%,限制大额申购,开放赎回,
2018-02-08,1.226,4.5690%,限制大额申购,开放赎回,
2018-02-07,1.236,4.5520%,限制大额申购,开放赎回,
2018-02-06,1.2201,4.5330%,限制大额申购,开放赎回,
2018-02-05,1.2207,4.5240%,限制大额申购,开放赎回,
2018-02-04*,2.4436,4.5230%,限制大额申购,开放赎回,
2018-02-02,1.222,4.5310%,限制大额申购,开放赎回,
2018-02-01,1.1946,4.5350%,限制大额申购,开放赎回,
2018-01-31,1.2021,4.5580%,限制大额申购,开放赎回,
2018-01-30,1.2039,4.5740%,限制大额申购,开放赎回,
2018-01-29,1.2178,4.5860%,限制大额申购,开放赎回,
2018-01-28*,2.4583,4.5940%,限制大额申购,开放赎回,
2018-01-26,1.229,4.5960%,限制大额申购,开放赎回,
2018-01-25,1.2383,4.5970%,限制大额申购,开放赎回,
2018-01-24,1.2306,4.5770%,限制大额申购,开放赎回,
2018-01-23,1.2264,4.5500%,限制大额申购,开放赎回,
2018-01-22,1.2313,4.5260%,限制大额申购,开放赎回,
2018-01-21*,2.4624,4.5130%,限制大额申购,开放赎回,
2018-01-19,1.2319,4.4370%,限制大额申购,开放赎回,
2018-01-18,1.2012,4.4110%,限制大额申购,开放赎回,
2018-01-17,1.1798,4.3980%,限制大额申购,开放赎回,
2018-01-16,1.1838,4.4080%,限制大额申购,开放赎回,
2018-01-15,1.2072,4.4180%,限制大额申购,开放赎回,
2018-01-14*,2.3217,4.4370%,限制大额申购,开放赎回,
2018-01-12,1.1848,4.5810%,限制大额申购,开放赎回,
2018-01-11,1.1774,4.6410%,限制大额申购,开放赎回,
2018-01-10,1.1979,4.7330%,限制大额申购,开放赎回,
2018-01-09,1.202,4.8330%,限制大额申购,开放赎回,
2018-01-08,1.2432,4.9330%,限制大额申购,开放赎回,
2018-01-07*,2.5848,4.9840%,限制大额申购,开放赎回,
2018-01-05,1.2954,5.0320%,限制大额申购,开放赎回,
2018-01-04,1.3452,4.9330%,限制大额申购,开放赎回,
2018-01-03,1.3818,4.8580%,限制大额申购,开放赎回,
2018-01-02,1.3854,4.7710%,限制大额申购,开放赎回,
2018-01-01,1.3366,4.6130%,限制大额申购,开放赎回,
2017-12-31*,2.6719,4.5620%,限制大额申购,开放赎回,
2017-12-29,1.114,4.4290%,限制大额申购,开放赎回,
2017-12-28,1.208,4.4880%,限制大额申购,开放赎回,
2017-12-27,1.2229,4.5020%,限制大额申购,开放赎回,
2017-12-26,1.0955,4.4850%,限制大额申购,开放赎回,
2017-12-25,1.2427,4.5160%,限制大额申购,开放赎回,
2017-12-24*,2.4287,4.5040%,限制大额申购,开放赎回,
2017-12-22,1.2228,4.5050%,限制大额申购,开放赎回,
2017-12-21,1.2333,4.4700%,限制大额申购,开放赎回,
2017-12-20,1.1922,4.4220%,限制大额申购,开放赎回,
2017-12-19,1.1526,4.4190%,限制大额申购,开放赎回,
2017-12-18,1.2199,4.4280%,限制大额申购,开放赎回,
2017-12-17*,2.431,4.4100%,限制大额申购,开放赎回,
2017-12-15,1.1587,4.3800%,限制大额申购,开放赎回,
2017-12-14,1.1449,4.3960%,限制大额申购,开放赎回,
2017-12-13,1.1863,4.4180%,限制大额申购,开放赎回,
2017-12-12,1.1693,4.3900%,限制大额申购,开放赎回,
2017-12-11,1.1858,4.4370%,限制大额申购,开放赎回,
2017-12-10*,2.3761,4.4750%,限制大额申购,开放赎回,
2017-12-08,1.1884,4.5700%,限制大额申购,开放赎回,
2017-12-07,1.1859,4.5960%,限制大额申购,开放赎回,
2017-12-06,1.1347,4.6050%,限制大额申购,开放赎回,
2017-12-05,1.2561,4.6660%,限制大额申购,开放赎回,
2017-12-04,1.2554,4.6380%,限制大额申购,开放赎回,
2017-12-03*,2.5494,4.6040%,限制大额申购,开放赎回,
2017-12-01,1.2363,4.4760%,限制大额申购,开放赎回,
2017-11-30,1.2028,4.4550%,限制大额申购,开放赎回,
2017-11-29,1.2462,4.4510%,限制大额申购,开放赎回,
2017-11-28,1.2044,4.4160%,限制大额申购,开放赎回,
2017-11-27,1.1933,4.4050%,限制大额申购,开放赎回,
2017-11-26*,2.3157,4.4090%,限制大额申购,开放赎回,
2017-11-24,1.1967,4.4480%,限制大额申购,开放赎回,
2017-11-23,1.195,4.4460%,限制大额申购,开放赎回,
2017-11-22,1.1827,4.4460%,限制大额申购,开放赎回,
2017-11-21,1.185,4.4390%,限制大额申购,开放赎回,
2017-11-20,1.2008,4.4240%,限制大额申购,开放赎回,
2017-11-19*,2.3859,4.3940%,限制大额申购,开放赎回,
2017-11-17,1.1935,4.3190%,限制大额申购,开放赎回,
2017-11-16,1.1956,4.2980%,限制大额申购,开放赎回,
2017-11-15,1.1701,4.2630%,限制大额申购,开放赎回,
2017-11-14,1.1565,4.2610%,限制大额申购,开放赎回,
2017-11-13,1.1467,4.2570%,限制大额申购,开放赎回,
2017-11-12*,2.2476,4.2690%,限制大额申购,开放赎回,
2017-11-10,1.1543,4.3130%,限制大额申购,开放赎回,
2017-11-09,1.1316,4.3190%,限制大额申购,开放赎回,
2017-11-08,1.1658,4.3360%,限制大额申购,开放赎回,
2017-11-07,1.1498,4.3420%,限制大额申购,开放赎回,
2017-11-06,1.1684,4.3520%,限制大额申购,开放赎回,
2017-11-05*,2.3285,4.3580%,限制大额申购,开放赎回,
2017-11-03,1.1651,4.3580%,限制大额申购,开放赎回,
2017-11-02,1.1624,4.3580%,限制大额申购,开放赎回,
2017-11-01,1.1776,4.3610%,限制大额申购,开放赎回,
2017-10-31,1.1676,4.3530%,限制大额申购,开放赎回,
2017-10-30,1.1798,4.3480%,限制大额申购,开放赎回,
2017-10-29*,2.3288,4.3440%,限制大额申购,开放赎回,
2017-10-27,1.1644,4.3430%,限制大额申购,开放赎回,
2017-10-26,1.1684,4.3470%,限制大额申购,开放赎回,
2017-10-25,1.163,4.3460%,限制大额申购,开放赎回,
2017-10-24,1.1585,4.3500%,限制大额申购,开放赎回,
2017-10-23,1.1728,4.3580%,限制大额申购,开放赎回,
2017-10-22*,2.3272,4.3670%,限制大额申购,开放赎回,
2017-10-20,1.1703,4.3960%,限制大额申购,开放赎回,
2017-10-19,1.1682,4.4070%,限制大额申购,开放赎回,
2017-10-18,1.1686,4.4150%,限制大额申购,开放赎回,
2017-10-17,1.1748,4.4250%,限制大额申购,开放赎回,
2017-10-16,1.1895,4.4310%,限制大额申购,开放赎回,
2017-10-15*,2.3789,4.4350%,限制大额申购,开放赎回,
2017-10-13,1.1906,4.3220%,限制大额申购,开放赎回,
