净值日期,每万份收益,7日年化收益率（%）,申购状态,赎回状态,分红送配
2020-02-28,0.5746,2.1290%,限制大额申购,开放赎回,
2020-02-27,0.5657,2.1370%,限制大额申购,开放赎回,
2020-02-26,0.5619,2.1460%,限制大额申购,开放赎回,
2020-02-25,0.5797,2.1540%,限制大额申购,开放赎回,
2020-02-24,0.5823,2.1500%,限制大额申购,开放赎回,
2020-02-23*,1.1769,2.1530%,限制大额申购,开放赎回,
2020-02-21,0.5885,2.1490%,限制大额申购,开放赎回,
2020-02-20,0.5829,2.1810%,限制大额申购,开放赎回,
2020-02-19,0.5772,2.1860%,限制大额申购,开放赎回,
2020-02-18,0.5729,2.2150%,限制大额申购,开放赎回,
2020-02-17,0.5868,2.2250%,限制大额申购,开放赎回,
2020-02-16*,1.1703,2.2300%,限制大额申购,开放赎回,
2020-02-14,0.6472,2.2510%,限制大额申购,开放赎回,
2020-02-13,0.5931,2.2320%,限制大额申购,开放赎回,
2020-02-12,0.6313,2.2440%,限制大额申购,开放赎回,
2020-02-11,0.591,2.2390%,限制大额申购,开放赎回,
2020-02-10,0.5962,2.2660%,限制大额申购,开放赎回,
2020-02-09*,1.2096,2.2870%,限制大额申购,开放赎回,
2020-02-07,0.6122,2.3270%,限制大额申购,开放赎回,
2020-02-06,0.6158,2.3430%,限制大额申购,开放赎回,
2020-02-05,0.6225,2.3570%,限制大额申购,开放赎回,
2020-02-04,0.642,2.3670%,限制大额申购,开放赎回,
2020-02-03,0.6344,2.3720%,限制大额申购,开放赎回,
2020-02-02*,6.4615,2.3720%,限制大额申购,开放赎回,
2020-01-23,0.6524,2.3810%,暂停申购,开放赎回,
2020-01-22,0.6696,2.4670%,暂停申购,开放赎回,
2020-01-21,0.6611,2.4390%,限制大额申购,开放赎回,
2020-01-20,0.6467,2.4250%,限制大额申购,开放赎回,
2020-01-19*,1.2619,2.4140%,限制大额申购,开放赎回,
2020-01-17,0.6209,2.4060%,限制大额申购,开放赎回,
2020-01-16,0.8145,2.4100%,限制大额申购,开放赎回,
2020-01-15,0.617,2.3100%,限制大额申购,开放赎回,
2020-01-14,0.634,2.3120%,限制大额申购,开放赎回,
2020-01-13,0.6256,2.3070%,限制大额申购,开放赎回,
2020-01-12*,1.2469,2.3180%,限制大额申购,开放赎回,
2020-01-10,0.6296,2.3650%,限制大额申购,开放赎回,
2020-01-09,0.6268,2.3830%,限制大额申购,开放赎回,
2020-01-08,0.6212,2.4050%,限制大额申购,开放赎回,
2020-01-07,0.6246,2.4360%,限制大额申购,开放赎回,
2020-01-06,0.6464,2.4780%,限制大额申购,开放赎回,
2020-01-05*,1.3337,2.4900%,限制大额申购,开放赎回,
2020-01-03,0.663,2.4750%,限制大额申购,开放赎回,
2020-01-02,0.6689,2.4750%,限制大额申购,开放赎回,
2020-01-01,0.6788,2.4720%,限制大额申购,开放赎回,
2019-12-31,0.704,2.4900%,限制大额申购,开放赎回,
2019-12-30,0.6676,2.6320%,限制大额申购,开放赎回,
2019-12-29*,1.3068,2.6030%,限制大额申购,开放赎回,
2019-12-27,0.6636,2.5140%,限制大额申购,开放赎回,
2019-12-26,0.6622,2.4760%,限制大额申购,开放赎回,
2019-12-25,0.7129,2.4400%,限制大额申购,开放赎回,
2019-12-24,0.9688,2.4370%,限制大额申购,开放赎回,
2019-12-23,0.6133,2.2210%,限制大额申购,开放赎回,
2019-12-22*,1.1415,2.3310%,限制大额申购,开放赎回,
2019-12-20,0.5921,2.3300%,限制大额申购,开放赎回,
2019-12-19,0.5955,2.3210%,限制大额申购,开放赎回,
2019-12-18,0.7064,2.3100%,限制大额申购,开放赎回,
2019-12-17,0.5636,2.2390%,限制大额申购,开放赎回,
2019-12-16,0.8203,2.3610%,限制大额申购,开放赎回,
2019-12-15*,1.1394,2.2240%,限制大额申购,开放赎回,
2019-12-13,0.5751,2.2260%,限制大额申购,开放赎回,
2019-12-12,0.5757,2.2270%,限制大额申购,开放赎回,
2019-12-11,0.5725,2.3230%,限制大额申购,开放赎回,
2019-12-10,0.7928,2.3330%,限制大额申购,开放赎回,
2019-12-09,0.5638,2.2250%,限制大额申购,开放赎回,
2019-12-08*,1.1431,2.2330%,限制大额申购,开放赎回,
2019-12-06,0.5759,2.2380%,限制大额申购,开放赎回,
2019-12-05,0.7555,2.2430%,限制大额申购,开放赎回,
2019-12-04,0.5919,2.1750%,限制大额申购,开放赎回,
2019-12-03,0.5899,2.1400%,限制大额申购,开放赎回,
2019-12-02,0.5797,2.1360%,限制大额申购,开放赎回,
2019-12-01*,1.1527,2.2300%,限制大额申购,开放赎回,
2019-11-29,0.5849,2.2590%,限制大额申购,开放赎回,
2019-11-28,0.6275,2.2700%,限制大额申购,开放赎回,
2019-11-27,0.5688,2.2550%,限制大额申购,开放赎回,
2019-11-26,0.5827,2.2880%,限制大额申购,开放赎回,
2019-11-25,0.7598,2.3560%,限制大额申购,开放赎回,
2019-11-24*,1.2081,2.3090%,限制大额申购,开放赎回,
2019-11-22,0.6066,2.2780%,限制大额申购,开放赎回,
2019-11-21,0.599,2.2610%,限制大额申购,开放赎回,
2019-11-20,0.6319,2.2450%,限制大额申购,开放赎回,
2019-11-19,0.7138,2.2160%,限制大额申购,开放赎回,
2019-11-18,0.6697,2.1350%,限制大额申购,开放赎回,
2019-11-17*,1.1475,2.0750%,限制大额申购,开放赎回,
2019-11-15,0.574,2.0550%,限制大额申购,开放赎回,
2019-11-14,0.5685,2.0480%,限制大额申购,开放赎回,
2019-11-13,0.5774,2.0810%,限制大额申购,开放赎回,
2019-11-12,0.5574,2.0760%,限制大额申购,开放赎回,
2019-11-11,0.5545,2.0890%,限制大额申购,开放赎回,
2019-11-10*,1.1099,2.1070%,限制大额申购,开放赎回,
2019-11-08,0.5594,2.1380%,限制大额申购,开放赎回,
2019-11-07,0.6318,2.1520%,限制大额申购,开放赎回,
2019-11-06,0.569,2.1250%,限制大额申购,开放赎回,
2019-11-05,0.5816,2.1430%,限制大额申购,开放赎回,
2019-11-04,0.5891,2.1510%,限制大额申购,开放赎回,
2019-11-03*,1.1697,2.1510%,限制大额申购,开放赎回,
2019-11-01,0.5854,2.0970%,限制大额申购,开放赎回,
2019-10-31,0.5803,2.1050%,限制大额申购,开放赎回,
2019-10-30,0.604,2.1130%,限制大额申购,开放赎回,
2019-10-29,0.5971,2.1020%,限制大额申购,开放赎回,
2019-10-28,0.588,2.0940%,限制大额申购,开放赎回,
2019-10-27*,1.0677,2.1650%,限制大额申购,开放赎回,
2019-10-25,0.6002,2.2030%,限制大额申购,开放赎回,
2019-10-24,0.5944,2.1970%,限制大额申购,开放赎回,
2019-10-23,0.5841,2.1870%,限制大额申购,开放赎回,
2019-10-22,0.5809,2.1830%,限制大额申购,开放赎回,
2019-10-21,0.7251,2.1810%,限制大额申购,开放赎回,
2019-10-20*,1.1408,2.1650%,限制大额申购,开放赎回,
2019-10-18,0.5886,2.1780%,限制大额申购,开放赎回,
2019-10-17,0.5748,2.1760%,限制大额申购,开放赎回,
2019-10-16,0.576,2.1810%,限制大额申购,开放赎回,
2019-10-15,0.5777,2.1910%,限制大额申购,开放赎回,
2019-10-14,0.6933,2.2160%,限制大额申购,开放赎回,
2019-10-13*,1.1664,2.1840%,限制大额申购,开放赎回,
2019-10-11,0.5841,2.2330%,限制大额申购,开放赎回,
2019-10-10,0.5858,2.2570%,限制大额申购,开放赎回,
2019-10-09,0.5938,2.2800%,限制大额申购,开放赎回,
2019-10-08,0.6271,2.3000%,限制大额申购,开放赎回,
2019-10-07*,4.4133,2.3010%,限制大额申购,开放赎回,
2019-09-30,0.6401,2.3050%,限制大额申购,开放赎回,
2019-09-29*,1.1556,2.2780%,限制大额申购,开放赎回,
2019-09-27,0.6715,2.2740%,限制大额申购,开放赎回,
2019-09-26,0.6384,2.2890%,限制大额申购,开放赎回,
2019-09-25,0.6964,2.8950%,限制大额申购,开放赎回,
2019-09-24,0.619,2.8070%,限制大额申购,开放赎回,
2019-09-23,0.5879,2.7760%,限制大额申购,开放赎回,
2019-09-22*,1.148,3.2920%,限制大额申购,开放赎回,
2019-09-20,0.6994,3.2500%,限制大额申购,开放赎回,
2019-09-19,1.8006,3.1650%,限制大额申购,开放赎回,
2019-09-18,0.5279,2.5120%,限制大额申购,开放赎回,
2019-09-17,0.5606,2.7180%,限制大额申购,开放赎回,
2019-09-16,1.5767,2.7100%,限制大额申购,开放赎回,
2019-09-15*,1.6051,2.3340%,限制大额申购,开放赎回,
2019-09-12,0.5478,2.3340%,暂停申购,开放赎回,
2019-09-11,0.9217,2.3290%,暂停申购,开放赎回,
2019-09-10,0.5467,2.1320%,限制大额申购,开放赎回,
2019-09-09,0.8559,2.1330%,限制大额申购,开放赎回,
2019-09-08*,1.0713,1.9760%,限制大额申购,开放赎回,
2019-09-06,0.5318,2.0040%,限制大额申购,开放赎回,
2019-09-05,0.5393,2.0200%,限制大额申购,开放赎回,
2019-09-04,0.5445,2.0210%,限制大额申购,开放赎回,
2019-09-03,0.5474,2.0330%,限制大额申购,开放赎回,
2019-09-02,0.555,2.0410%,限制大额申购,开放赎回,
2019-09-01*,1.126,2.0400%,限制大额申购,开放赎回,
2019-08-30,0.5617,2.0250%,限制大额申购,开放赎回,
2019-08-29,0.541,2.0190%,限制大额申购,开放赎回,
2019-08-28,0.5672,2.0230%,限制大额申购,开放赎回,
2019-08-27,0.5638,2.1700%,限制大额申购,开放赎回,
2019-08-26,0.553,2.1620%,限制大额申购,开放赎回,
2019-08-25*,1.0976,2.1530%,限制大额申购,开放赎回,
2019-08-23,0.5491,2.1340%,限制大额申购,开放赎回,
2019-08-22,0.5494,2.1240%,限制大额申购,开放赎回,
2019-08-21,0.8483,2.1120%,限制大额申购,开放赎回,
2019-08-20,0.5493,1.9390%,限制大额申购,开放赎回,
2019-08-19,0.5346,1.9200%,限制大额申购,开放赎回,
2019-08-18*,1.0626,1.9090%,限制大额申购,开放赎回,
2019-08-16,0.5286,1.8840%,限制大额申购,开放赎回,
2019-08-15,0.5273,1.8740%,限制大额申购,开放赎回,
2019-08-14,0.5164,1.8640%,限制大额申购,开放赎回,
2019-08-13,0.5125,1.8670%,限制大额申购,开放赎回,
2019-08-12,0.5146,1.8760%,限制大额申购,开放赎回,
2019-08-11*,1.0136,1.8850%,限制大额申购,开放赎回,
2019-08-09,0.5098,1.9130%,限制大额申购,开放赎回,
2019-08-08,0.5073,1.9260%,限制大额申购,开放赎回,
2019-08-07,0.5227,1.9360%,限制大额申购,开放赎回,
2019-08-06,0.5289,1.9230%,限制大额申购,开放赎回,
2019-08-05,0.5329,1.9190%,限制大额申购,开放赎回,
2019-08-04*,1.067,1.9150%,限制大额申购,开放赎回,
2019-08-02,0.5353,1.8700%,限制大额申购,开放赎回,
2019-08-01,0.5252,1.8630%,限制大额申购,开放赎回,
2019-07-31,0.4993,1.8500%,限制大额申购,开放赎回,
2019-07-30,0.5206,1.9330%,限制大额申购,开放赎回,
2019-07-29,0.5257,2.1920%,限制大额申购,开放赎回,
2019-07-28*,0.981,2.1900%,限制大额申购,开放赎回,
2019-07-26,0.5206,2.2160%,限制大额申购,开放赎回,
2019-07-25,0.5002,2.2130%,限制大额申购,开放赎回,
2019-07-24,0.6586,2.2040%,限制大额申购,开放赎回,
2019-07-23,1.0179,2.1010%,限制大额申购,开放赎回,
2019-07-22,0.5213,1.8100%,限制大额申购,开放赎回,
2019-07-21*,1.0317,1.9000%,限制大额申购,开放赎回,
2019-07-19,0.5138,1.8450%,限制大额申购,开放赎回,
2019-07-18,0.4829,1.8200%,限制大额申购,开放赎回,
2019-07-17,0.4619,1.7940%,限制大额申购,开放赎回,
2019-07-16,0.4597,1.7690%,限制大额申购,开放赎回,
2019-07-15,0.6937,1.7460%,限制大额申购,开放赎回,
2019-07-14*,0.9272,1.6040%,限制大额申购,开放赎回,
2019-07-12,0.4643,1.5600%,限制大额申购,开放赎回,
2019-07-11,0.4338,1.5500%,限制大额申购,开放赎回,
2019-07-10,0.414,1.5580%,限制大额申购,开放赎回,
2019-07-09,0.4158,1.5880%,限制大额申购,开放赎回,
2019-07-08,0.4205,1.6280%,限制大额申购,开放赎回,
2019-07-07*,0.8427,1.6730%,限制大额申购,开放赎回,
2019-07-05,0.4449,1.7740%,限制大额申购,开放赎回,
2019-07-04,0.4509,1.8680%,限制大额申购,开放赎回,
2019-07-03,0.4702,1.9250%,限制大额申购,开放赎回,
2019-07-02,0.4921,1.9980%,限制大额申购,开放赎回,
2019-07-01,0.5079,2.0590%,限制大额申购,开放赎回,
2019-06-30*,1.0357,2.4520%,限制大额申购,开放赎回,
2019-06-28,0.6249,2.4740%,限制大额申购,开放赎回,
2019-06-27,0.561,2.4300%,限制大额申购,开放赎回,
2019-06-26,0.6102,2.4260%,限制大额申购,开放赎回,
2019-06-25,0.6095,2.3730%,限制大额申购,开放赎回,
2019-06-24,1.2604,2.3110%,限制大额申购,开放赎回,
2019-06-23*,1.0783,2.4120%,限制大额申购,开放赎回,
2019-06-21,0.5407,2.1240%,限制大额申购,开放赎回,
2019-06-20,0.5536,1.9960%,限制大额申购,开放赎回,
2019-06-19,0.5077,1.8700%,限制大额申购,开放赎回,
2019-06-18,0.4913,1.8780%,限制大额申购,开放赎回,
2019-06-17,1.4549,1.9020%,限制大额申购,开放赎回,
2019-06-16*,0.5247,2.6650%,限制大额申购,开放赎回,
2019-06-14,0.2957,2.9090%,限制大额申购,开放赎回,
2019-06-13,0.3123,3.0140%,限制大额申购,开放赎回,
2019-06-12,0.5235,3.2450%,限制大额申购,开放赎回,
2019-06-11,0.536,3.2580%,限制大额申购,开放赎回,
2019-06-10,2.9181,3.2720%,限制大额申购,开放赎回,
2019-06-09*,1.49,2.0300%,限制大额申购,开放赎回,
2019-06-06,0.7549,2.1160%,暂停申购,开放赎回,
2019-06-05,0.5495,2.0010%,暂停申购,开放赎回,
2019-06-04,0.5623,1.9980%,限制大额申购,开放赎回,
2019-06-03,0.5361,1.9540%,限制大额申购,开放赎回,
2019-06-02*,1.1045,1.9580%,限制大额申购,开放赎回,
2019-05-31,0.5516,1.9440%,限制大额申购,开放赎回,
2019-05-30,0.5328,1.9380%,限制大额申购,开放赎回,
2019-05-29,0.545,1.9440%,限制大额申购,开放赎回,
2019-05-28,0.4778,1.9350%,限制大额申购,开放赎回,
2019-05-27,0.5442,1.9630%,限制大额申购,开放赎回,
2019-05-26*,1.0776,1.9590%,限制大额申购,开放赎回,
2019-05-24,0.5396,1.9440%,限制大额申购,开放赎回,
2019-05-23,0.5445,1.9360%,限制大额申购,开放赎回,
2019-05-22,0.5263,1.9240%,限制大额申购,开放赎回,
2019-05-21,0.5334,1.9140%,限制大额申购,开放赎回,
2019-05-20,0.5356,1.8990%,限制大额申购,开放赎回,
2019-05-19*,1.0496,1.8810%,限制大额申购,开放赎回,
2019-05-17,0.5232,1.8560%,限制大额申购,开放赎回,
2019-05-16,0.5225,1.8480%,限制大额申购,开放赎回,
2019-05-15,0.5056,1.8340%,限制大额申购,开放赎回,
2019-05-14,0.5047,1.8390%,限制大额申购,开放赎回,
2019-05-13,0.502,1.8730%,限制大额申购,开放赎回,
2019-05-12*,1.0021,1.9120%,限制大额申购,开放赎回,
2019-05-10,0.507,2.3810%,限制大额申购,开放赎回,
2019-05-09,0.4955,2.4130%,限制大额申购,开放赎回,
2019-05-08,0.5149,2.4550%,限制大额申购,开放赎回,
2019-05-07,0.5706,2.4870%,限制大额申购,开放赎回,
2019-05-06,0.5761,2.4810%,限制大额申购,开放赎回,
2019-05-05*,3.6234,2.4670%,限制大额申购,开放赎回,
2019-04-30,0.5593,2.2190%,限制大额申购,开放赎回,
2019-04-29,0.5489,2.2180%,限制大额申购,开放赎回,
2019-04-28*,1.4493,2.2220%,限制大额申购,开放赎回,
2019-04-26,0.5578,2.0230%,限制大额申购,开放赎回,
2019-04-25,0.5644,2.3070%,限制大额申购,开放赎回,
2019-04-24,0.5757,2.2980%,限制大额申购,开放赎回,
2019-04-23,0.5582,2.2780%,限制大额申购,开放赎回,
2019-04-22,0.5569,2.2620%,限制大额申购,开放赎回,
2019-04-21*,1.0672,2.6720%,限制大额申购,开放赎回,
2019-04-19,1.1025,2.6450%,限制大额申购,开放赎回,
2019-04-18,0.5469,2.5510%,限制大额申购,开放赎回,
2019-04-17,0.5368,2.5300%,限制大额申购,开放赎回,
2019-04-16,0.527,2.5030%,限制大额申购,开放赎回,
2019-04-15,1.3448,2.4810%,限制大额申购,开放赎回,
2019-04-14*,1.0143,2.0760%,限制大额申购,开放赎回,
2019-04-12,0.9226,2.0620%,限制大额申购,开放赎回,
2019-04-11,0.5066,1.8410%,限制大额申购,开放赎回,
2019-04-10,0.4856,1.8370%,限制大额申购,开放赎回,
2019-04-09,0.4841,1.8430%,限制大额申购,开放赎回,
2019-04-08,0.568,1.8910%,限制大额申购,开放赎回,
2019-04-07*,1.4873,1.9150%,限制大额申购,开放赎回,
2019-04-04,0.4987,2.0990%,限制大额申购,开放赎回,
2019-04-03,0.4962,2.1640%,限制大额申购,开放赎回,
2019-04-02,0.5762,2.2210%,限制大额申购,开放赎回,
2019-04-01,0.6151,2.5720%,限制大额申购,开放赎回,
2019-03-31*,1.2307,2.7210%,限制大额申购,开放赎回,
2019-03-29,0.609,2.6690%,限制大额申购,开放赎回,
2019-03-28,0.6221,2.6460%,限制大额申购,开放赎回,
2019-03-27,0.6065,2.6150%,限制大额申购,开放赎回,
2019-03-26,1.2485,2.5960%,限制大额申购,开放赎回,
2019-03-25,0.9019,2.2200%,限制大额申购,开放赎回,
2019-03-24*,1.1298,2.9420%,限制大额申购,开放赎回,
2019-03-22,0.5656,2.8970%,限制大额申购,开放赎回,
2019-03-21,0.563,2.8730%,限制大额申购,开放赎回,
2019-03-20,0.569,2.8420%,限制大额申购,开放赎回,
2019-03-19,0.5291,2.8180%,限制大额申购,开放赎回,
2019-03-18,2.2865,2.8160%,限制大额申购,开放赎回,
2019-03-17*,1.0421,1.8980%,限制大额申购,开放赎回,
2019-03-15,0.5205,1.8990%,限制大额申购,开放赎回,
2019-03-14,0.5032,1.9310%,限制大额申购,开放赎回,
2019-03-13,0.5239,1.9390%,限制大额申购,开放赎回,
2019-03-12,0.5241,1.9390%,限制大额申购,开放赎回,
2019-03-11,0.5253,1.9320%,限制大额申购,开放赎回,
2019-03-10*,1.0449,1.9570%,限制大额申购,开放赎回,
2019-03-08,0.5824,2.0110%,限制大额申购,开放赎回,
2019-03-07,0.5176,2.0220%,限制大额申购,开放赎回,
2019-03-06,0.5244,2.0710%,限制大额申购,开放赎回,
2019-03-05,0.5109,2.1110%,限制大额申购,开放赎回,
2019-03-04,0.5736,2.1560%,限制大额申购,开放赎回,
2019-03-03*,1.1486,2.6980%,限制大额申购,开放赎回,
2019-03-01,0.6019,2.6680%,限制大额申购,开放赎回,
2019-02-28,0.6123,2.6470%,限制大额申购,开放赎回,
2019-02-27,0.6012,2.6240%,限制大额申购,开放赎回,
2019-02-26,0.5974,2.6050%,限制大额申购,开放赎回,
2019-02-25,1.6133,2.5870%,限制大额申购,开放赎回,
2019-02-24*,1.0906,2.0400%,限制大额申购,开放赎回,
2019-02-22,0.5617,2.0680%,限制大额申购,开放赎回,
2019-02-21,0.5675,2.0730%,限制大额申购,开放赎回,
2019-02-20,0.565,2.0720%,限制大额申购,开放赎回,
2019-02-19,0.5625,2.0800%,限制大额申购,开放赎回,
2019-02-18,0.5648,2.0980%,限制大额申购,开放赎回,
2019-02-17*,1.1444,2.1340%,限制大额申购,开放赎回,
2019-02-15,0.572,2.2040%,限制大额申购,开放赎回,
2019-02-14,0.5654,2.2390%,限制大额申购,开放赎回,
2019-02-13,0.5797,2.2770%,限制大额申购,开放赎回,
2019-02-12,0.5967,2.3080%,限制大额申购,开放赎回,
2019-02-11,0.634,2.3300%,限制大额申购,开放赎回,
2019-02-10*,5.7512,2.3330%,限制大额申购,开放赎回,
2019-02-01,0.6382,2.2660%,限制大额申购,开放赎回,
2019-01-31,0.6489,2.2470%,限制大额申购,开放赎回,
2019-01-30,0.6147,2.2290%,限制大额申购,开放赎回,
2019-01-29,0.6388,2.2230%,限制大额申购,开放赎回,
2019-01-28,0.604,2.2030%,限制大额申购,开放赎回,
2019-01-27*,1.2012,2.2000%,限制大额申购,开放赎回,
2019-01-25,0.6015,2.2000%,限制大额申购,开放赎回,
2019-01-24,0.6144,2.1980%,限制大额申购,开放赎回,
2019-01-23,0.6042,2.1940%,限制大额申购,开放赎回,
2019-01-22,0.6,2.1980%,限制大额申购,开放赎回,
2019-01-21,0.5983,2.1980%,限制大额申购,开放赎回,
2019-01-20*,1.1999,2.1940%,限制大额申购,开放赎回,
2019-01-18,0.5994,2.1880%,限制大额申购,开放赎回,
2019-01-17,0.6054,2.1840%,限制大额申购,开放赎回,
2019-01-16,0.613,2.1790%,限制大额申购,开放赎回,
2019-01-15,0.5987,2.1800%,限制大额申购,开放赎回,
2019-01-14,0.5912,2.1990%,限制大额申购,开放赎回,
2019-01-13*,1.1881,2.2580%,限制大额申购,开放赎回,
2019-01-11,0.5918,2.3670%,限制大额申购,开放赎回,
2019-01-10,0.597,2.4220%,限制大额申购,开放赎回,
2019-01-09,0.6133,2.5260%,限制大额申购,开放赎回,
2019-01-08,0.6351,2.7450%,限制大额申购,开放赎回,
2019-01-07,0.705,3.0810%,限制大额申购,开放赎回,
2019-01-06*,1.398,3.3790%,限制大额申购,开放赎回,
2019-01-04,0.6959,3.9830%,限制大额申购,开放赎回,
2019-01-03,0.7976,4.2850%,限制大额申购,开放赎回,
2019-01-02,1.0335,4.4900%,限制大额申购,开放赎回,
2019-01-01,1.2782,4.4350%,限制大额申购,开放赎回,
2018-12-31*,3.8329,4.3030%,限制大额申购,开放赎回,
2018-12-28,1.2762,4.3720%,限制大额申购,开放赎回,
2018-12-27,1.1896,4.9420%,限制大额申购,开放赎回,
2018-12-26,0.928,4.6100%,限制大额申购,开放赎回,
2018-12-25,1.0249,4.3550%,限制大额申购,开放赎回,
2018-12-24,2.8888,4.1130%,限制大额申购,开放赎回,
2018-12-23*,1.0777,2.8950%,限制大额申购,开放赎回,
2018-12-21,2.369,2.9040%,限制大额申购,开放赎回,
2018-12-20,0.5532,2.6620%,限制大额申购,开放赎回,
2018-12-19,0.4385,2.6520%,限制大额申购,开放赎回,
2018-12-18,0.5613,2.7050%,限制大额申购,开放赎回,
2018-12-17,0.5526,2.6960%,限制大额申购,开放赎回,
2018-12-16*,1.0942,3.2660%,限制大额申购,开放赎回,
2018-12-14,1.9047,3.2650%,限制大额申购,开放赎回,
2018-12-13,0.5339,2.5600%,限制大额申购,开放赎回,
2018-12-12,0.5409,2.5690%,限制大额申购,开放赎回,
2018-12-11,0.5449,2.5710%,限制大额申购,开放赎回,
2018-12-10,1.6453,2.5740%,限制大额申购,开放赎回,
2018-12-09*,1.0926,2.2910%,限制大额申购,开放赎回,
2018-12-07,0.5524,2.3070%,限制大额申购,开放赎回,
2018-12-06,0.5506,2.3090%,限制大额申购,开放赎回,
2018-12-05,0.5457,2.3270%,限制大额申购,开放赎回,
2018-12-04,0.5493,2.3410%,限制大额申购,开放赎回,
2018-12-03,1.1031,2.3540%,限制大额申购,开放赎回,
2018-12-02*,1.123,2.0820%,限制大额申购,开放赎回,
2018-11-30,0.5573,2.0930%,限制大额申购,开放赎回,
2018-11-29,0.5846,2.1050%,限制大额申购,开放赎回,
2018-11-28,0.5724,2.0900%,限制大额申购,开放赎回,
2018-11-27,0.5745,2.0880%,限制大额申购,开放赎回,
2018-11-26,0.581,2.0810%,限制大额申购,开放赎回,
2018-11-25*,1.1435,2.0710%,开放申购,开放赎回,
2018-11-23,0.5808,2.0830%,开放申购,开放赎回,
2018-11-22,0.5554,2.0830%,开放申购,开放赎回,
2018-11-21,0.5696,2.1940%,开放申购,开放赎回,
2018-11-20,0.5604,2.1940%,开放申购,开放赎回,
2018-11-19,0.5616,2.1960%,开放申购,开放赎回,
2018-11-18*,1.1662,2.2000%,开放申购,开放赎回,
2018-11-16,0.5813,2.1670%,开放申购,开放赎回,
2018-11-15,0.7685,2.1750%,开放申购,开放赎回,
2018-11-14,0.5701,2.1030%,开放申购,开放赎回,
2018-11-13,0.5643,2.1120%,开放申购,开放赎回,
2018-11-12,0.5696,2.1180%,开放申购,开放赎回,
2018-11-11*,1.1028,2.1190%,开放申购,开放赎回,
2018-11-09,0.5954,2.1440%,开放申购,开放赎回,
2018-11-08,0.6301,2.1320%,开放申购,开放赎回,
2018-11-07,0.5874,2.1030%,开放申购,开放赎回,
2018-11-06,0.5759,2.0960%,开放申购,开放赎回,
2018-11-05,0.5731,2.1060%,开放申购,开放赎回,
2018-11-04*,1.1502,2.1150%,开放申购,开放赎回,
2018-11-02,0.5728,2.1290%,开放申购,开放赎回,
2018-11-01,0.5731,2.1400%,开放申购,开放赎回,
2018-10-31,0.5742,2.1510%,开放申购,开放赎回,
2018-10-30,0.596,2.1590%,开放申购,开放赎回,
2018-10-29,0.5891,2.1590%,开放申购,开放赎回,
2018-10-28*,1.1785,2.1620%,开放申购,开放赎回,
2018-10-26,0.5924,2.1560%,开放申购,开放赎回,
2018-10-25,0.5953,2.1600%,开放申购,开放赎回,
2018-10-24,0.5889,2.1760%,开放申购,开放赎回,
2018-10-23,0.5954,2.1860%,开放申购,开放赎回,
2018-10-22,0.5965,2.1980%,开放申购,开放赎回,
2018-10-21*,1.1667,2.2120%,开放申购,开放赎回,
2018-10-19,0.5999,2.2560%,开放申购,开放赎回,
2018-10-18,0.6262,2.4660%,开放申购,开放赎回,
2018-10-17,0.6083,2.6030%,开放申购,开放赎回,
2018-10-16,0.6172,2.6660%,开放申购,开放赎回,
2018-10-15,0.6232,2.7490%,开放申购,开放赎回,
2018-10-14*,1.2513,2.7510%,开放申购,开放赎回,
2018-10-12,1.0038,2.7410%,开放申购,开放赎回,
2018-10-11,0.8882,2.5390%,开放申购,开放赎回,
2018-10-10,0.7286,2.3980%,开放申购,开放赎回,
2018-10-09,0.7778,2.3390%,开放申购,开放赎回,
2018-10-08,0.6256,2.2550%,开放申购,开放赎回,
2018-10-07*,5.548,2.2500%,开放申购,开放赎回,
2018-09-28,0.624,2.1650%,限制大额申购,开放赎回,
2018-09-27,0.6031,2.1550%,限制大额申购,开放赎回,
2018-09-26,0.5953,2.1510%,开放申购,开放赎回,
2018-09-25,0.5916,2.1620%,开放申购,开放赎回,
2018-09-24*,1.7386,2.1710%,开放申购,开放赎回,
2018-09-21,0.6036,2.2160%,限制大额申购,开放赎回,
2018-09-20,0.5967,2.2180%,限制大额申购,开放赎回,
2018-09-19,0.6154,2.2240%,开放申购,开放赎回,
2018-09-18,0.6091,2.2190%,开放申购,开放赎回,
2018-09-17,0.6074,2.2210%,开放申购,开放赎回,
2018-09-16*,1.2181,2.2260%,开放申购,开放赎回,
2018-09-14,0.6077,2.2000%,开放申购,开放赎回,
2018-09-13,0.6084,2.2090%,开放申购,开放赎回,
2018-09-12,0.6043,2.2210%,开放申购,开放赎回,
2018-09-11,0.6144,2.2550%,开放申购,开放赎回,
2018-09-10,0.6166,2.2720%,开放申购,开放赎回,
2018-09-09*,1.1673,2.3190%,开放申购,开放赎回,
2018-09-07,0.6256,2.4460%,开放申购,开放赎回,
2018-09-06,0.6314,2.4870%,开放申购,开放赎回,
2018-09-05,0.6698,2.5230%,开放申购,开放赎回,
2018-09-04,0.646,2.5390%,开放申购,开放赎回,
2018-09-03,0.7071,2.5670%,开放申购,开放赎回,
2018-09-02*,1.4118,2.5610%,开放申购,开放赎回,
2018-08-31,0.7034,2.5580%,开放申购,开放赎回,
2018-08-30,0.7004,2.5580%,开放申购,开放赎回,
2018-08-29,0.701,2.5520%,开放申购,开放赎回,
